sampleid,field_or_museum,date_captured,method_pcr_q_pcr_histology,bd_positive,bd_load_ze_if_q_pcr,bd_its_copies,standard_strain_if_q_pcr,locality,simplified_locality,regulation_0_unreg_1_upstream_dam_2_downstream_dam,river_system_watershed,county,boylii_clade,sex_f_m_u,life_stage_a_j_m_t,svl_mm,weight_g,states,huc10,huc12,daylen_hr,capt_yr,capt_mon,noaa_clim_id,CLIMDIV,climdiv_name,pcpn_noaa,pdsi_noaa,phdi_noaa,pmdi_noaa,tmax_noaa,tmin_noaa,tmpc_noaa,spei12,spei24,areasqkm,areaacres,h12_name,hutype,humod,tohuc,NAME_HUC12,ECOREGION2013L3_1STCODE,STATE_MAJ_2013,N_INDEX_CDLNLCD11_PCT_WS,N_INDEX2_CDLNLCD11_PCT_WS,N_INDEX_CDLNLCD11_PCT_HAZ,N_INDEX2_CDLNLCD11_PCT_HAZ,DASYMETRIC_POPULATION_DEN_RZ,DASYMETRIC_POPULATION_DEN_WS,MINET_DEN,AG_HYDRIC_PCT_WS,DAM_STORAGE_RATIO,PCT_FOREST_REMAIN,PCT_WETLANDS_REMAINING,PCT_IMPERVIOUSNESS2011_MEAN_WS,ROAD_2015_STRM_X_DENS_WS,DAM_DENSITY_PER_KM_STRM,DITCH_DRAINAGE_WS_PCT,ROADS_ALL_DENSITY_2014_RZ,CROP_MH_URB_CDLNLCD11_PCT_RZ,NFHP15_HCI_LOCAL_WS,NRSA_AQUATIC_COND_MEAN,NRSA_AQUATIC_COND_OUTLET,STREAMLGTH_SUP_IMP_DIFF_PCTA,WBAREA_SUP_IMP_DIFF_PCTA,U_INDEX_CHG_2001_11_PCT_WS,U_INDEX2_CHG_2001_11_PCT_WS,U_INDEX_CHG_2001_11_PCT_RZ,U_INDEX2_CHG_2001_11_PCT_RZ,ICLUS_IC_DIFF_PCT,GAP_PROT_1_2_PCT_WS,AG_H2O_USE_05_WS,DOM_H2O_USE_MGD_2005_WS,IND_H2O_USE_MGD_WS,MEAN_WILDFIRE_RISK,HVH_WILDFIRE_RISK_PCT,elevation,elev_units,geomorph_name,comid
R034,Field,4/12/2014,qPCR,1,75.2,NA,NA,Redwood Creek,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,34,4,CA,1801010201,1.80101E+11,13.14343499,2014,4,401012014,401,NORTH COAST DRAINAGE,1.73,-2.47,-2.47,-2.01,64.2,39,51.6,-1.663316488,-1.51833427,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,11.58,meters,Coast Ranges,17694855
R035,Field,4/12/2014,qPCR,1,736,NA,NA,Redwood Creek,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,25,2,CA,1801010201,1.80101E+11,13.14343499,2014,4,401012014,401,NORTH COAST DRAINAGE,1.73,-2.47,-2.47,-2.01,64.2,39,51.6,-1.663316488,-1.51833427,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,11.58,meters,Coast Ranges,17694855
R036,Field,4/12/2014,qPCR,1,224,NA,NA,Redwood Creek,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,23,2,CA,1801010201,1.80101E+11,13.14343499,2014,4,401012014,401,NORTH COAST DRAINAGE,1.73,-2.47,-2.47,-2.01,64.2,39,51.6,-1.663316488,-1.51833427,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,11.58,meters,Coast Ranges,17694855
R039,Field,4/12/2014,qPCR,1,176,NA,NA,Redwood Creek,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,25,1.5,CA,1801010201,1.80101E+11,13.14340372,2014,4,401012014,401,NORTH COAST DRAINAGE,1.73,-2.47,-2.47,-2.01,64.2,39,51.6,-1.663316488,-1.51833427,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,11.44,meters,Coast Ranges,17694855
R041,Field,4/12/2014,qPCR,1,384,NA,NA,Redwood Creek,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,24,1.5,CA,1801010201,1.80101E+11,13.14340372,2014,4,401012014,401,NORTH COAST DRAINAGE,1.73,-2.47,-2.47,-2.01,64.2,39,51.6,-1.663316488,-1.51833427,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,11.44,meters,Coast Ranges,17694855
R042,Field,4/12/2014,qPCR,1,1520,NA,NA,Redwood Creek,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,26,1.5,CA,1801010201,1.80101E+11,13.14340372,2014,4,401012014,401,NORTH COAST DRAINAGE,1.73,-2.47,-2.47,-2.01,64.2,39,51.6,-1.663316488,-1.51833427,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,11.44,meters,Coast Ranges,17694855
R043,Field,4/12/2014,qPCR,1,208,NA,NA,Redwood Creek,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,27,2,CA,1801010201,1.80101E+11,13.14340372,2014,4,401012014,401,NORTH COAST DRAINAGE,1.73,-2.47,-2.47,-2.01,64.2,39,51.6,-1.663316488,-1.51833427,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,11.44,meters,Coast Ranges,17694855
R085,Field,4/11/2015,qPCR,1,128,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,31,4,CA,1801010201,1.80101E+11,13.09876962,2015,4,401012015,401,NORTH COAST DRAINAGE,2.22,-3.32,-3.32,-3.32,63.5,37.2,50.3,-0.994399488,-1.728167534,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,11.44,meters,Coast Ranges,17694855
R086,Field,4/11/2015,qPCR,1,960,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,25,2.5,CA,1801010201,1.80101E+11,13.09876962,2015,4,401012015,401,NORTH COAST DRAINAGE,2.22,-3.32,-3.32,-3.32,63.5,37.2,50.3,-0.994399488,-1.728167534,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,11.44,meters,Coast Ranges,17694855
R087,Field,4/11/2015,qPCR,1,720,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,32,3.5,CA,1801010201,1.80101E+11,13.09876962,2015,4,401012015,401,NORTH COAST DRAINAGE,2.22,-3.32,-3.32,-3.32,63.5,37.2,50.3,-0.994399488,-1.728167534,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,11.44,meters,Coast Ranges,17694855
R088,Field,4/11/2015,qPCR,1,640,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,30.5,3,CA,1801010201,1.80101E+11,13.09876962,2015,4,401012015,401,NORTH COAST DRAINAGE,2.22,-3.32,-3.32,-3.32,63.5,37.2,50.3,-0.994399488,-1.728167534,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,11.44,meters,Coast Ranges,17694811
R089,Field,4/11/2015,qPCR,1,480,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,28.5,3,CA,1801010201,1.80101E+11,13.09876962,2015,4,401012015,401,NORTH COAST DRAINAGE,2.22,-3.32,-3.32,-3.32,63.5,37.2,50.3,-0.994399488,-1.728167534,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,11.44,meters,Coast Ranges,17694811
R092,Field,6/27/2015,qPCR,1,240,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,38,NA,CA,1801010201,1.80101E+11,15.14871696,2015,6,401012015,401,NORTH COAST DRAINAGE,0.34,-3.53,-3.53,-3.53,82.8,52.2,67.5,-1.181990385,-1.888878584,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,17694811
R093,Field,6/27/2015,qPCR,0,NA,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,30,NA,CA,1801010201,1.80101E+11,15.14871696,2015,6,401012015,401,NORTH COAST DRAINAGE,0.34,-3.53,-3.53,-3.53,82.8,52.2,67.5,-1.181990385,-1.888878584,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,17694811
R094,Field,6/27/2015,qPCR,1,480,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,T,52,NA,CA,1801010201,1.80101E+11,15.14871696,2015,6,401012015,401,NORTH COAST DRAINAGE,0.34,-3.53,-3.53,-3.53,82.8,52.2,67.5,-1.181990385,-1.888878584,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,17694811
R097,Field,6/27/2015,qPCR,0,NA,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,38,NA,CA,1801010201,1.80101E+11,15.14871696,2015,6,401012015,401,NORTH COAST DRAINAGE,0.34,-3.53,-3.53,-3.53,82.8,52.2,67.5,-1.181990385,-1.888878584,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,17694811
R098,Field,6/27/2015,qPCR,1,240,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,37,NA,CA,1801010201,1.80101E+11,15.14871696,2015,6,401012015,401,NORTH COAST DRAINAGE,0.34,-3.53,-3.53,-3.53,82.8,52.2,67.5,-1.181990385,-1.888878584,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,8287574
R099,Field,6/27/2015,qPCR,0,NA,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,37,NA,CA,1801010201,1.80101E+11,15.14871696,2015,6,401012015,401,NORTH COAST DRAINAGE,0.34,-3.53,-3.53,-3.53,82.8,52.2,67.5,-1.181990385,-1.888878584,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,17694811
R100,Field,6/27/2015,qPCR,0,NA,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,36,NA,CA,1801010201,1.80101E+11,15.14871696,2015,6,401012015,401,NORTH COAST DRAINAGE,0.34,-3.53,-3.53,-3.53,82.8,52.2,67.5,-1.181990385,-1.888878584,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,8287574
R101,Field,6/27/2015,qPCR,0,NA,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,39,NA,CA,1801010201,1.80101E+11,15.14871696,2015,6,401012015,401,NORTH COAST DRAINAGE,0.34,-3.53,-3.53,-3.53,82.8,52.2,67.5,-1.181990385,-1.888878584,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,17694811
R103,Field,11/21/2015,qPCR,1,1920,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,21,1,CA,1801010201,1.80101E+11,9.71553381,2015,11,401012015,401,NORTH COAST DRAINAGE,3.26,-3.87,-3.87,-3.87,53.3,34.2,43.7,-1.776656032,-1.873885274,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,17694811
R104,Field,11/21/2015,qPCR,1,6400,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,27,2.2,CA,1801010201,1.80101E+11,9.71553381,2015,11,401012015,401,NORTH COAST DRAINAGE,3.26,-3.87,-3.87,-3.87,53.3,34.2,43.7,-1.776656032,-1.873885274,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,17694811
R105,Field,11/21/2015,qPCR,1,4000,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,21,1.6,CA,1801010201,1.80101E+11,9.71553381,2015,11,401012015,401,NORTH COAST DRAINAGE,3.26,-3.87,-3.87,-3.87,53.3,34.2,43.7,-1.776656032,-1.873885274,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,17694811
R106,Field,11/21/2015,qPCR,1,2720,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,23,1.2,CA,1801010201,1.80101E+11,9.71553381,2015,11,401012015,401,NORTH COAST DRAINAGE,3.26,-3.87,-3.87,-3.87,53.3,34.2,43.7,-1.776656032,-1.873885274,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,17694811
R107,Field,11/21/2015,qPCR,1,2080,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,26,1.6,CA,1801010201,1.80101E+11,9.71553381,2015,11,401012015,401,NORTH COAST DRAINAGE,3.26,-3.87,-3.87,-3.87,53.3,34.2,43.7,-1.776656032,-1.873885274,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,17694811
R108,Field,11/21/2015,qPCR,1,5600,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,22,1.1,CA,1801010201,1.80101E+11,9.71553381,2015,11,401012015,401,NORTH COAST DRAINAGE,3.26,-3.87,-3.87,-3.87,53.3,34.2,43.7,-1.776656032,-1.873885274,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,17694811
R110,Field,11/21/2015,qPCR,1,3520,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,35,2.9,CA,1801010201,1.80101E+11,9.71553381,2015,11,401012015,401,NORTH COAST DRAINAGE,3.26,-3.87,-3.87,-3.87,53.3,34.2,43.7,-1.776656032,-1.873885274,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,17694811
R111,Field,11/21/2015,qPCR,1,1120,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,27,2,CA,1801010201,1.80101E+11,9.71553381,2015,11,401012015,401,NORTH COAST DRAINAGE,3.26,-3.87,-3.87,-3.87,53.3,34.2,43.7,-1.776656032,-1.873885274,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,8287574
R113,Field,11/21/2015,qPCR,1,960,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,26,1.2,CA,1801010201,1.80101E+11,9.71553381,2015,11,401012015,401,NORTH COAST DRAINAGE,3.26,-3.87,-3.87,-3.87,53.3,34.2,43.7,-1.776656032,-1.873885274,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,8287584
R114,Field,11/21/2015,qPCR,1,720,NA,NA,Redwood Creek A,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,23,1.1,CA,1801010201,1.80101E+11,9.71553381,2015,11,401012015,401,NORTH COAST DRAINAGE,3.26,-3.87,-3.87,-3.87,53.3,34.2,43.7,-1.776656032,-1.873885274,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,8287584
R090,Field,4/11/2015,qPCR,0,NA,NA,NA,Redwood Creek B,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,27,2.5,CA,1801010201,1.80101E+11,13.09885651,2015,4,401012015,401,NORTH COAST DRAINAGE,2.22,-3.32,-3.32,-3.32,63.5,37.2,50.3,-0.994399488,-1.728167534,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,2809739
R091,Field,4/11/2015,qPCR,1,2880,NA,NA,Redwood Creek B,Redwood,0,Redwood Creek,Humboldt,N. Coast,U,J,25,1.5,CA,1801010201,1.80101E+11,13.09885651,2015,4,401012015,401,NORTH COAST DRAINAGE,2.22,-3.32,-3.32,-3.32,63.5,37.2,50.3,-0.994399488,-1.728167534,106.26,26258.6,McArthur Creek-Redwood Creek,S,TF,1.80101E+11,McArthur Creek-Redwood Creek,1,CA,94.62638787,93.67870119,14.88858965,13.94429059,0,3.15,0,0.43,0,93.19570934,36.9874477,0.269,0.6399,0,0.6,2.57,0.114332173,4.85,65.02589512,37.16666667,-100,NA,0.59,0.58,0.08,0.07,0,91.9532013,0,0.023601,0.05592,3.82,83,9.83,meters,Northern Coastline SubProvince,2809739
ER5_12,Field,6/14/2005,qPCR,1,60.77792,3646.6752,Brazil,SF Eel 3020,Angelo,0,SF Eel,Mendocino,N. Coast,U,J,37,NA,CA,1801010601,1.80101E+11,14.95598624,2005,6,401012005,401,NORTH COAST DRAINAGE,2.15,2.87,2.87,2.87,69.4,46,57.7,-0.267609179,-0.390705168,153.88,38025.38,Elder Creek-South Fork Eel River,S,NM,1.80101E+11,Elder Creek-South Fork Eel River,1,CA,95.9294913,95.85463137,19.12437276,19.09980934,4.05,1.99,0,0.02,0,92.34184707,28.61924035,0.092,2.2549,0,0,3.12,5.85E-04,4.69,68.5564006,63.56666667,-100,NA,0.01,0.08,0,0.01,0,0,0,0.0254,6.46E-04,3.61,57,404.33,meters,Coast Ranges,2809739
