id_code_in_source_dataset,entered_by,source_of_data_literature_contact,contact_person_or_citation,species_genus_sp,field_or_museum,date_captured,month_captured,month_number,method_pcr_q_pcr_histology,bd_positive_blank_or_1,bd_negative_blank_or_1,bd_load_ze_if_q_pcr,standard_strain_if_q_pcr,notes_on_methods,locality,simplified_locality,regulation_0_none_1_dam_upstream_or_2_dam_or_reservoir_downstream,river_system_watershed,county,boylii_clade,location_moved_1_if_yes,dubious_location_1_if_yes,note_on_location,palmer_z_index,phdi,pdsi,sex_f_m_u,life_stage_a_j_m_t,svl_mm,weight_g,notes,recap_y_n,identifier_if_recap,does_local_population_density_data_exist_for_this_site_y_n,utm_easting,utm_northing,ct,monthly_average_precip
SPC757,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,3/2/1959,-341971200,3,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC758,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/5/1959,-333763200,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC759,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/6/1959,-333676800,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC760,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/30/1959,-334281600,5,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","Lopez Canyon, near Page Home in stream",NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC761,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/30/1959,-334281600,5,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","Lopez Canyon, Near Page Hompin stream",NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC762,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,2/29/1960,-310521600,2,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Cal Poly Campus Arch Lab,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC819,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,3/5/1960,-310089600,3,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC820,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/6/1959,-333676800,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC821,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,3/5/1960,-310089600,3,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC822,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/5/1959,-333763200,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Creek Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC823,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,11/29/1958,-350006400,11,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Reservoir Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC824,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/6/1959,-333676800,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC825,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/5/1959,-333763200,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC826,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/5/1959,-333763200,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Creek Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC827,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/3/1959,-333936000,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lopez Canyon- In Creek,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC828,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,3/5/1960,-310089600,3,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC829,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/6/1959,-333676800,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC842,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/22/1958,-358560000,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Mill Creek,Mill,0,Smith,Del Norte,NNC,1,NA,locations estimated based on descriptions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC843,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/22/1958,-358560000,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Mill Creek,Mill,0,Smith,Del Norte,NNC,1,NA,locations estimated based on descriptions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC844,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/21/1958,-358646400,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","5 mi north of Smith River, Gilbert Creek",Gilbert,0,Gilbert,Del Norte,NNC,1,NA,locations estimated based on descriptions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC845,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/22/1958,-358560000,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Mill Creek,Mill,0,Smith,Del Norte,NNC,1,NA,Blairs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC846,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/21/1958,-358646400,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","5 mi north of Smith River, Gilbert Creek",Gilbert,0,Gilbert,Del Norte,NNC,1,NA,locations estimated based on descriptions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC997,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/6/1950,-620352000,5,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, 4 mi N Fillmore",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
